timestamp,outcome,block_reason,regime,volatility,direction_60m,confidence_60m,direction_15m,confidence_15m,dual_alignment,conviction_score,impulse,follow_through,blended_score,threshold,threshold_delta,ml_weight,regime_samples,expectancy_samples,regime_transition,regime_transition_severity,spy_price
2026-03-05T13:34:32.890002-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.547,bearish,0.547,True,,,,,,,,,,,,
2026-03-05T13:36:03.354893-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.533,bearish,0.533,True,,,,,,,,,,,,
2026-03-05T13:37:05.233513-05:00,blocked,quantity_zero,TREND,HIGH,bearish,0.585,bearish,0.585,True,4,1.0108,0.75,0.6667,,,1.0,,,,,676.41
2026-03-05T13:38:07.373343-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.572,bearish,0.572,True,4,0.8693,0.75,0.6667,,,1.0,,,,,676.54
2026-03-05T13:39:11.854047-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.557,bearish,0.557,True,4,0.756,0.75,0.6667,,,1.0,,,,,676.92
2026-03-05T13:40:13.938416-05:00,blocked,quantity_zero,TREND,HIGH,bearish,0.571,bearish,0.571,True,2,0.7598,0.5,0.3333,,,1.0,,,,,676.7
2026-03-05T13:41:14.665204-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.514,bearish,0.514,True,,,,,,,,,,,,
2026-03-05T13:42:15.467672-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.536,bearish,0.536,True,,,,,,,,,,,,
2026-03-05T13:43:16.201130-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.528,bearish,0.528,True,,,,,,,,,,,,
2026-03-05T13:44:16.800222-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.535,bearish,0.535,True,,,,,,,,,,,,
2026-03-05T13:45:18.585132-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.492,bearish,0.492,True,,,,,,,,,,,,
2026-03-05T13:46:19.427504-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.545,bearish,0.545,True,,,,,,,,,,,,
2026-03-05T13:47:20.105302-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.525,bearish,0.525,True,,,,,,,,,,,,
2026-03-05T13:48:21.046010-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.494,bearish,0.494,True,,,,,,,,,,,,
2026-03-05T13:49:21.968409-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.48,bearish,0.48,True,,,,,,,,,,,,
2026-03-05T13:50:22.556923-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.493,bearish,0.493,True,,,,,,,,,,,,
2026-03-05T13:51:23.233277-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.508,bearish,0.508,True,,,,,,,,,,,,
2026-03-05T13:52:25.327488-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.57,bearish,0.57,True,4,0.6737,1.0,0.6667,,,1.0,,,,,676.2
2026-03-05T13:53:26.621488-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.553,bearish,0.553,True,4,0.7899,0.75,0.6667,,,1.0,,,,,676.2
2026-03-05T13:54:26.678987-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.54,bearish,0.54,True,,,,,,,,,,,,
2026-03-05T13:55:27.228756-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.533,bearish,0.533,True,,,,,,,,,,,,
2026-03-05T13:56:27.284509-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.496,bearish,0.496,True,,,,,,,,,,,,
2026-03-05T13:57:27.340770-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.499,bearish,0.499,True,,,,,,,,,,,,
2026-03-05T13:58:27.397365-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.486,bearish,0.486,True,,,,,,,,,,,,
2026-03-05T13:59:27.453214-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.492,bearish,0.492,True,,,,,,,,,,,,
2026-03-05T14:00:27.509290-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.499,bearish,0.499,True,,,,,,,,,,,,
2026-03-05T14:01:27.566638-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.492,bearish,0.492,True,,,,,,,,,,,,
2026-03-05T14:02:27.971524-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.478,bearish,0.478,True,,,,,,,,,,,,
2026-03-05T14:03:28.028450-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.48,bearish,0.48,True,,,,,,,,,,,,
2026-03-05T14:04:28.381671-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.492,bearish,0.492,True,,,,,,,,,,,,
2026-03-05T14:05:28.436933-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.501,bearish,0.501,True,,,,,,,,,,,,
2026-03-05T14:06:28.797324-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.478,bearish,0.478,True,,,,,,,,,,,,
2026-03-05T14:07:28.854836-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.488,bearish,0.488,True,,,,,,,,,,,,
2026-03-05T14:08:28.910759-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.498,bearish,0.498,True,,,,,,,,,,,,
2026-03-05T14:09:28.967531-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.494,bearish,0.494,True,,,,,,,,,,,,
2026-03-05T14:10:29.308834-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.524,bearish,0.524,True,,,,,,,,,,,,
2026-03-05T14:11:29.707292-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.528,bearish,0.528,True,,,,,,,,,,,,
2026-03-05T14:12:29.925018-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.558,bearish,0.558,True,4,0.7246,1.0,0.6667,,,1.0,,,,,676.77
2026-03-05T14:13:30.141244-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.539,bearish,0.539,True,,,,,,,,,,,,
2026-03-05T14:14:30.813437-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.523,bearish,0.523,True,,,,,,,,,,,,
2026-03-05T14:15:30.872660-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.49,bearish,0.49,True,,,,,,,,,,,,
2026-03-05T14:16:31.457352-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.515,bearish,0.515,True,,,,,,,,,,,,
2026-03-05T14:17:31.517200-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.534,bearish,0.534,True,,,,,,,,,,,,
2026-03-05T14:18:31.574757-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.507,bearish,0.507,True,,,,,,,,,,,,
2026-03-05T14:19:31.634341-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.495,bearish,0.495,True,,,,,,,,,,,,
2026-03-05T14:20:31.690518-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.48,bearish,0.48,True,,,,,,,,,,,,
2026-03-05T14:21:31.750962-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.462,bearish,0.462,True,,,,,,,,,,,,
2026-03-05T14:22:31.808934-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.458,bearish,0.458,True,,,,,,,,,,,,
2026-03-05T14:23:31.868556-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.47,bearish,0.47,True,,,,,,,,,,,,
2026-03-05T14:24:31.925791-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.457,bearish,0.457,True,,,,,,,,,,,,
2026-03-05T14:25:31.985955-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.472,bearish,0.472,True,,,,,,,,,,,,
2026-03-05T14:26:32.043362-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.499,bearish,0.499,True,,,,,,,,,,,,
2026-03-05T14:27:32.104278-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.502,bearish,0.502,True,,,,,,,,,,,,
2026-03-05T14:28:32.159444-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.51,bearish,0.51,True,,,,,,,,,,,,
2026-03-05T14:29:32.219885-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.51,bearish,0.51,True,,,,,,,,,,,,
2026-03-05T14:30:32.276133-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.509,bearish,0.509,True,,,,,,,,,,,,
2026-03-05T14:34:00.948406-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.547,bearish,0.547,True,,,,,,,,,,,,
2026-03-05T14:36:46.007196-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.567,bearish,0.567,True,2,1.037,0.5,0.3333,,,1.0,,,,,675.92
2026-03-05T14:39:02.552956-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.539,bearish,0.539,True,,,,,,,,,,,,
2026-03-05T14:40:03.568899-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.54,bearish,0.54,True,,,,,,,,,,,,
2026-03-05T14:41:04.242267-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.521,bearish,0.521,True,,,,,,,,,,,,
2026-03-05T14:42:04.915098-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.51,bearish,0.51,True,,,,,,,,,,,,
2026-03-05T14:43:05.556216-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.529,bearish,0.529,True,,,,,,,,,,,,
2026-03-05T14:44:06.245369-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.537,bearish,0.537,True,,,,,,,,,,,,
2026-03-05T14:45:06.955598-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.509,bearish,0.509,True,,,,,,,,,,,,
2026-03-05T14:46:07.627378-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.5,bearish,0.5,True,,,,,,,,,,,,
2026-03-05T14:47:07.692311-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.503,bearish,0.503,True,,,,,,,,,,,,
2026-03-05T14:48:07.758702-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.502,bearish,0.502,True,,,,,,,,,,,,
2026-03-05T14:49:07.821375-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.48,bearish,0.48,True,,,,,,,,,,,,
2026-03-05T14:50:07.885298-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.487,bearish,0.487,True,,,,,,,,,,,,
2026-03-05T14:51:07.944857-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.468,bearish,0.468,True,,,,,,,,,,,,
2026-03-05T14:52:08.005073-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.492,bearish,0.492,True,,,,,,,,,,,,
2026-03-05T14:53:08.084488-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.482,bearish,0.482,True,,,,,,,,,,,,
2026-03-05T14:54:08.147021-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.494,bearish,0.494,True,,,,,,,,,,,,
2026-03-05T14:55:08.212401-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.495,bearish,0.495,True,,,,,,,,,,,,
2026-03-05T14:56:08.279077-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.505,bearish,0.505,True,,,,,,,,,,,,
2026-03-05T14:57:08.345968-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.49,bearish,0.49,True,,,,,,,,,,,,
2026-03-05T14:58:08.409022-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.466,bearish,0.466,True,,,,,,,,,,,,
2026-03-05T14:59:08.474489-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.48,bearish,0.48,True,,,,,,,,,,,,
2026-03-05T15:00:08.540050-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.458,bearish,0.458,True,,,,,,,,,,,,
2026-03-05T15:01:08.626531-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.465,bearish,0.465,True,,,,,,,,,,,,
2026-03-05T15:02:08.693812-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.458,bearish,0.458,True,,,,,,,,,,,,
2026-03-05T15:03:08.964937-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.463,bearish,0.463,True,,,,,,,,,,,,
2026-03-05T15:04:09.020774-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.483,bearish,0.483,True,,,,,,,,,,,,
2026-03-05T15:05:09.077527-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.402,bullish,0.402,True,,,,,,,,,,,,
2026-03-05T15:06:09.133140-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.417,bearish,0.417,True,,,,,,,,,,,,
2026-03-05T15:07:09.188885-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.434,bearish,0.434,True,,,,,,,,,,,,
2026-03-05T15:08:09.245367-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.444,bearish,0.444,True,,,,,,,,,,,,
2026-03-05T15:09:09.301572-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.42,bullish,0.42,True,,,,,,,,,,,,
2026-03-05T15:10:09.358190-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.401,bullish,0.401,True,,,,,,,,,,,,
2026-03-05T15:11:09.414943-05:00,blocked,confidence,TREND,HIGH,bullish,0.446,bullish,0.446,True,,,,,,,,,,,,
2026-03-05T15:12:09.471840-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.412,bullish,0.412,True,,,,,,,,,,,,
2026-03-05T15:13:09.528587-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.413,bullish,0.413,True,,,,,,,,,,,,
2026-03-05T15:14:09.584836-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.422,bullish,0.422,True,,,,,,,,,,,,
2026-03-05T15:15:09.640447-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.427,bullish,0.427,True,,,,,,,,,,,,
2026-03-05T15:16:09.697680-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.409,bullish,0.409,True,,,,,,,,,,,,
2026-03-05T15:17:09.754513-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.414,bullish,0.414,True,,,,,,,,,,,,
2026-03-05T15:18:09.812744-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.393,bullish,0.393,True,,,,,,,,,,,,
2026-03-05T15:19:09.869578-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.475,bullish,0.475,True,,,,,,,,,,,,
2026-03-05T15:20:09.927031-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.44,bullish,0.44,True,,,,,,,,,,,,
2026-03-05T15:21:09.983788-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.442,bullish,0.442,True,,,,,,,,,,,,
2026-03-05T15:22:10.040472-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.48,bullish,0.48,True,,,,,,,,,,,,
2026-03-05T15:23:10.098428-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.479,bullish,0.479,True,,,,,,,,,,,,
2026-03-05T15:24:10.155703-05:00,blocked,confidence,TREND,HIGH,bullish,0.539,bullish,0.539,True,,,,,,,,,,,,
2026-03-05T15:25:10.212908-05:00,blocked,confidence,TREND,HIGH,bullish,0.539,bullish,0.539,True,,,,,,,,,,,,
2026-03-05T15:29:01.742202-05:00,blocked,confidence,TREND,HIGH,bullish,0.528,bullish,0.528,True,,,,,,,,,,,,
2026-03-05T15:30:02.749041-05:00,blocked,confidence,TREND,HIGH,bullish,0.498,bullish,0.498,True,,,,,,,,,,,,
2026-03-05T15:31:03.615830-05:00,blocked,confidence,TREND,HIGH,bullish,0.521,bullish,0.521,True,,,,,,,,,,,,
2026-03-05T15:32:04.412193-05:00,blocked,confidence,TREND,HIGH,bullish,0.535,bullish,0.535,True,,,,,,,,,,,,
2026-03-05T15:34:06.775209-05:00,blocked,confidence,TREND,HIGH,bullish,0.506,bullish,0.506,True,,,,,,,,,,,,
2026-03-05T15:35:07.664442-05:00,blocked,confidence,TREND,HIGH,bullish,0.549,bullish,0.549,True,,,,,,,,,,,,
2026-03-05T15:38:02.801682-05:00,blocked,confidence,TREND,HIGH,bullish,0.525,bullish,0.525,True,,,,,,,,,,,,
2026-03-05T15:39:03.664923-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.519,bullish,0.519,True,,,,,,,,,,,,
2026-03-05T15:40:04.634836-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.435,bullish,0.435,True,,,,,,,,,,,,
2026-03-05T15:41:05.579122-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.454,bullish,0.454,True,,,,,,,,,,,,
2026-03-05T15:42:06.181861-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.443,bullish,0.443,True,,,,,,,,,,,,
2026-03-05T15:43:06.846637-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.447,bullish,0.447,True,,,,,,,,,,,,
2026-03-05T15:44:07.532777-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.414,bullish,0.414,True,,,,,,,,,,,,
2026-03-05T15:45:08.175603-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.447,bullish,0.447,True,,,,,,,,,,,,
2026-03-05T15:46:08.758074-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.415,bullish,0.415,True,,,,,,,,,,,,
2026-03-05T15:47:09.400751-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.398,bullish,0.398,True,,,,,,,,,,,,
2026-03-05T15:48:10.620578-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.366,bullish,0.366,True,,,,,,,,,,,,
2026-03-05T15:49:10.684092-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.449,bullish,0.449,True,,,,,,,,,,,,
2026-03-05T15:50:10.755043-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.486,bullish,0.486,True,,,,,,,,,,,,
2026-03-05T15:51:10.812029-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.487,bullish,0.487,True,,,,,,,,,,,,
2026-03-05T15:52:10.868432-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.479,bullish,0.479,True,,,,,,,,,,,,
2026-03-05T15:53:11.219560-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.493,bullish,0.493,True,,,,,,,,,,,,
2026-03-05T15:54:11.276420-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.498,bullish,0.498,True,,,,,,,,,,,,
2026-03-05T15:55:11.332705-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.509,bullish,0.509,True,,,,,,,,,,,,
2026-03-05T15:56:11.389052-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.462,bullish,0.462,True,,,,,,,,,,,,
2026-03-05T15:57:11.445758-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.511,bullish,0.511,True,,,,,,,,,,,,
2026-03-05T15:58:29.173860-05:00,blocked,spread_too_wide,VOLATILE,HIGH,bullish,0.568,bullish,0.568,True,4,1.2741,0.75,0.6667,,,1.0,,,,,681.655
2026-03-06T09:31:11.500625-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.545,bearish,0.545,True,,,,,,,,,,,,
2026-03-06T09:32:11.699474-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.541,bearish,0.541,True,,,,,,,,,,,,
2026-03-06T09:33:11.753915-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.517,bearish,0.517,True,,,,,,,,,,,,
2026-03-06T09:34:11.965541-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.555,bearish,0.555,True,4,1.9002,0.75,0.6667,,,1.0,,,,,672.08
2026-03-06T09:35:12.488280-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.531,bearish,0.531,True,,,,,,,,,,,,
2026-03-06T09:36:12.718754-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.593,bearish,0.593,True,2,2.0839,0.5,0.3333,,,1.0,,,,,671.0
2026-03-06T09:37:12.973268-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.6,bearish,0.6,True,4,2.0468,0.75,0.6667,,,1.0,,,,,670.7
2026-03-06T09:38:13.178453-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.591,bearish,0.591,True,2,1.8731,0.5,0.3333,,,1.0,,,,,670.8
2026-03-06T09:39:13.469319-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.535,bearish,0.535,True,,,,,,,,,,,,
2026-03-06T09:40:13.884277-05:00,blocked,quantity_zero,TREND,HIGH,bearish,0.56,bearish,0.56,True,4,1.7994,0.5,0.6667,,,1.0,,,,,671.19
2026-03-06T09:41:14.231275-05:00,blocked,quantity_zero,TREND,HIGH,bearish,0.563,bearish,0.563,True,2,1.3258,0.5,0.3333,,,1.0,,,,,671.06
2026-03-06T09:42:14.372986-05:00,blocked,confidence,TREND,HIGH,bearish,0.525,bearish,0.525,True,,,,,,,,,,,,
2026-03-06T09:43:14.582604-05:00,blocked,quantity_zero,TREND,HIGH,bearish,0.553,bearish,0.553,True,4,1.3522,0.75,0.6667,,,1.0,,,,,671.14
2026-03-06T09:44:14.638422-05:00,blocked,confidence,TREND,HIGH,bearish,0.548,bearish,0.548,True,,,,,,,,,,,,
2026-03-06T09:45:15.031795-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.559,bearish,0.559,True,2,1.4592,0.5,0.3333,,,1.0,,,,,671.0
2026-03-06T09:46:15.560803-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.554,bearish,0.554,True,2,1.4589,0.5,0.3333,,,1.0,,,,,671.06
2026-03-06T09:47:15.786545-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.587,bearish,0.587,True,2,1.4523,0.5,0.3333,,,1.0,,,,,670.5
2026-03-06T09:48:16.053162-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.573,bearish,0.573,True,2,1.3715,0.5,0.3333,,,1.0,,,,,670.7
2026-03-06T09:49:16.343525-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.558,bearish,0.558,True,2,1.1508,0.25,0.3333,,,1.0,,,,,670.92
2026-03-06T09:50:16.669232-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.566,bearish,0.566,True,2,0.9814,0.5,0.3333,,,1.0,,,,,670.76
2026-03-06T09:51:16.723604-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.548,bearish,0.548,True,,,,,,,,,,,,
2026-03-06T09:52:16.921346-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.51,bearish,0.51,True,,,,,,,,,,,,
2026-03-06T09:53:16.978297-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.546,bearish,0.546,True,,,,,,,,,,,,
2026-03-06T09:54:17.193927-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.56,bearish,0.56,True,2,0.8125,0.5,0.3333,,,1.0,,,,,670.81
2026-03-06T09:55:17.687520-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.564,bearish,0.564,True,4,0.8014,0.75,0.6667,,,1.0,,,,,670.74
2026-03-06T09:56:17.918423-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.576,bearish,0.576,True,4,0.7061,1.0,0.6667,,,1.0,,,,,670.52
2026-03-06T09:57:18.149918-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.576,bearish,0.576,True,4,0.5152,1.0,0.6667,,,1.0,,,,,670.5
2026-03-06T09:58:18.373410-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.576,bearish,0.576,True,4,0.4451,1.0,0.6667,,,1.0,,,,,670.465
2026-03-06T09:59:18.596618-05:00,blocked,quantity_zero,VOLATILE,HIGH,bearish,0.599,bearish,0.599,True,4,0.5061,1.0,0.6667,,,1.0,,,,,670.07
2026-03-06T10:00:18.653881-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.475,bearish,0.475,True,,,,,,,,,,,,
2026-03-06T10:01:19.400712-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.414,bullish,0.414,True,,,,,,,,,,,,
2026-03-06T10:02:19.454473-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.386,bullish,0.386,True,,,,,,,,,,,,
2026-03-06T10:03:19.509742-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.488,bullish,0.488,True,,,,,,,,,,,,
2026-03-06T10:04:19.566259-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.41,bullish,0.41,True,,,,,,,,,,,,
2026-03-06T10:05:19.620616-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.542,bullish,0.542,True,,,,,,,,,,,,
2026-03-06T10:06:19.676497-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.465,bullish,0.465,True,,,,,,,,,,,,
2026-03-06T10:07:19.731243-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.541,bullish,0.541,True,,,,,,,,,,,,
2026-03-06T10:08:19.785595-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.416,bullish,0.416,True,,,,,,,,,,,,
2026-03-06T10:09:19.840440-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.415,bullish,0.415,True,,,,,,,,,,,,
2026-03-06T10:10:19.897738-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.392,bearish,0.392,True,,,,,,,,,,,,
2026-03-06T10:11:19.953759-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.436,bearish,0.436,True,,,,,,,,,,,,
2026-03-06T10:12:20.010682-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.416,bullish,0.416,True,,,,,,,,,,,,
2026-03-06T10:13:20.067786-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.477,bullish,0.477,True,,,,,,,,,,,,
2026-03-06T10:14:20.283342-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.594,bullish,0.594,True,4,0.9935,0.75,0.6667,,,1.0,,,,,673.25
2026-03-06T10:15:20.657122-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.574,bullish,0.574,True,4,0.9648,0.75,0.6667,,,1.0,,,,,673.12
2026-03-06T10:16:20.866982-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.617,bullish,0.617,True,4,0.9712,0.75,0.6667,,,1.0,,,,,673.25
2026-03-06T10:17:21.114089-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.568,bullish,0.568,True,2,0.9351,0.5,0.3333,,,1.0,,,,,672.92
2026-03-06T10:18:21.336404-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.586,bullish,0.586,True,2,0.937,0.5,0.3333,,,1.0,,,,,673.19
2026-03-06T10:19:21.550526-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.61,bullish,0.61,True,4,0.757,0.75,0.6667,,,1.0,,,,,673.335
2026-03-06T10:20:21.779045-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.594,bullish,0.594,True,4,0.6539,0.75,0.6667,,,1.0,,,,,673.375
2026-03-06T10:21:22.008161-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.551,bullish,0.551,True,4,0.6749,1.0,0.6667,,,1.0,,,,,673.4
2026-03-06T10:23:06.721834-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.635,bullish,0.635,True,4,0.5034,1.0,0.6667,,,1.0,,,,,673.78
2026-03-06T10:24:08.412935-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.637,bullish,0.637,True,4,0.5828,1.0,0.6667,,,1.0,,,,,673.84
2026-03-06T10:25:37.227270-05:00,blocked,quantity_zero,VOLATILE,HIGH,bullish,0.65,bullish,0.65,True,4,0.5778,1.0,0.6667,,,1.0,,,,,674.09
